_id,Arrest_Year,Arrest_Month,EventID,ArrestID,PersonID,Perceived_Race,Sex,Age_group__at_arrest_,Youth_at_arrest__under_18_years,ArrestLocDiv,StripSearch,Booked,Occurrence_Category,Actions_at_arrest___Concealed_i,Actions_at_arrest___Combative__,Actions_at_arrest___Resisted__d,Actions_at_arrest___Mental_inst,Actions_at_arrest___Assaulted_o,Actions_at_arrest___Cooperative,SearchReason_CauseInjury,SearchReason_AssistEscape,SearchReason_PossessWeapons,SearchReason_PossessEvidence,ItemsFound,ObjectId
24833,2020,Jan-Mar,1025186,6059133.0,324003,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,14,1.0,1.0,Harassment & Threatening,,,,,,1.0,1,0,0,0,1,24833
24834,2021,Jan-Mar,1016815,6004151.0,324003,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,XX,1.0,1.0,Drug Related,,,,,,,0,0,0,1,1,24834
24835,2020,July-Sept,1049577,6001274.0,306780,Black,M,Aged 25 to 34 years,Not a youth,41,1.0,1.0,Robbery & Theft,,,,,,,1,1,1,1,1,24835
24836,2021,Oct-Dec,1029446,6006554.0,306780,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,31,,1.0,Homicide,,,,,,1.0,None,None,None,None,None,24836
24837,2021,Apr-June,1051473,6026513.0,310563,Unknown or Legacy,F,Aged 45 to 54 years,Not a youth,XX,,,Robbery/Theft,,,,,,,None,None,None,None,None,24837
24838,2021,Apr-June,1006631,6039684.0,303260,White,M,Aged 25 to 34 years,Not a youth,22,,1.0,Assault,,,,,,1.0,None,None,None,None,None,24838
24839,2020,Oct-Dec,1045344,6015844.0,309455,White,F,Aged 25 to 34 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,1.0,None,None,None,None,None,24839
24840,2021,July-Sept,1060000,6030280.0,310646,White,F,Aged 45 to 54 years,Not a youth,42,,1.0,Impaired,,,,,,,None,None,None,None,None,24840
24841,2021,Apr-June,1039110,6022757.0,328067,Black,M,Aged 18 to 24 years,Not a youth,XX,,1.0,Weapons,,,,,,,None,None,None,None,None,24841
24842,2020,July-Sept,1058899,6004189.0,317860,White,M,Aged 55 to 64 years,Not a youth,42,,1.0,"FTA/FTC, Compliance Check & Parollee",,,,,,,None,None,None,None,None,24842
24843,2020,Jan-Mar,1008645,6009199.0,321955,White,M,Aged 25 to 34 years,Not a youth,51,,,"FTA/FTC, Compliance Check & Parollee",,,,,,1.0,None,None,None,None,None,24843
24844,2020,Jan-Mar,1014759,6033212.0,302427,White,M,Aged 45 to 54 years,Not a youth,XX,,,Robbery & Theft,,,,,,1.0,None,None,None,None,None,24844
24845,2020,July-Sept,1023181,6017686.0,321955,White,M,Aged 25 to 34 years,Not a youth,XX,,,Robbery & Theft,,,,,,1.0,None,None,None,None,None,24845
24846,2020,Oct-Dec,1032891,6024457.0,321955,Middle-Eastern,M,Aged 25 to 34 years,Not a youth,XX,,,Drug Related,,,,,,,None,None,None,None,None,24846
24847,2020,Oct-Dec,1038760,6043013.0,321955,Middle-Eastern,M,Aged 25 to 34 years,Not a youth,51,1.0,1.0,Drug Related,,,,,,1.0,0,0,0,0,1,24847
24848,2021,Jan-Mar,1005702,6038518.0,321955,White,M,Aged 25 to 34 years,Not a youth,51,1.0,1.0,Assault,,,,,,1.0,1,0,0,0,0,24848
24849,2021,Apr-June,1030093,6010912.0,321955,White,M,Aged 25 to 34 years,Not a youth,33,,1.0,Impaired,,,,,,1.0,None,None,None,None,None,24849
24850,2021,July-Sept,1057663,6006560.0,321955,White,M,Aged 25 to 34 years,Not a youth,51,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,24850
24851,2021,July-Sept,1008354,6050283.0,321955,White,M,Aged 25 to 34 years,Not a youth,33,,1.0,Police Category - Administrative,,,,,,,None,None,None,None,None,24851
24852,2021,Apr-June,1014805,6001372.0,328732,White,F,Aged 55 to 64 years,Not a youth,23,,1.0,Mischief,,1.0,,,,,None,None,None,None,None,24852
24853,2020,Jan-Mar,1030171,6041989.0,332014,Black,M,Aged 25 to 34 years,Not a youth,32,,1.0,"FTA/FTC, Compliance Check & Parollee",,,,,,1.0,None,None,None,None,None,24853
24854,2020,Jan-Mar,1000475,6005182.0,305548,White,M,Aged 45 to 54 years,Not a youth,14,,,Assault & Other crimes against persons,,,,,,1.0,None,None,None,None,None,24854
24855,2020,July-Sept,1045863,6001168.0,328025,White,M,Aged 35 to 44 years,Not a youth,XX,,1.0,Warrant,,,,,,1.0,None,None,None,None,None,24855
24856,2021,Apr-June,1057173,6049760.0,332014,Black,M,Aged 25 to 34 years,Not a youth,33,,1.0,Assault,,,,1.0,,1.0,None,None,None,None,None,24856
24857,2021,Jan-Mar,1001661,6024015.0,302519,South Asian,M,Aged 55 to 64 years,Not a youth,42,,,Fraud,,,,,,,None,None,None,None,None,24857
24858,2021,Oct-Dec,1047277,6053848.0,310665,Black,M,Aged 18 to 24 years,Not a youth,XX,,,Assault,,,,,1.0,,None,None,None,None,None,24858
24859,2020,Jan-Mar,1028847,6022927.0,308586,White,M,Aged 35 to 44 years,Not a youth,33,1.0,1.0,Assault & Other crimes against persons,,,,,,1.0,1,1,1,0,0,24859
24860,2020,Apr-June,1023982,6014327.0,308586,White,M,Aged 35 to 44 years,Not a youth,XX,,1.0,"FTA/FTC, Compliance Check & Parollee",,,,,,,None,None,None,None,None,24860
24861,2021,July-Sept,1007138,6025124.0,302496,White,F,Aged 35 to 44 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,24861
24862,2021,Apr-June,1031120,6040057.0,318661,Middle-Eastern,M,Aged 25 to 34 years,Not a youth,XX,,1.0,Vehicle Related,,,,,,1.0,None,None,None,None,None,24862
24863,2021,Apr-June,1015348,6037328.0,318661,South Asian,M,Aged 25 to 34 years,Not a youth,XX,,,Police Category - Administrative,,,,,,1.0,None,None,None,None,None,24863
24864,2020,Jan-Mar,1052283,6031483.0,335604,White,M,Aged 25 to 34 years,Not a youth,XX,,,Mischief & Fraud,,,,,,1.0,None,None,None,None,None,24864
24865,2020,Jan-Mar,1042757,6004896.0,335604,White,M,Aged 25 to 34 years,Not a youth,51,1.0,1.0,Break & Enter,,,1.0,,,,1,1,1,1,1,24865
24866,2020,Apr-June,1022165,6031020.0,324926,Black,M,Aged 18 to 24 years,Not a youth,51,1.0,1.0,Sexual Related Crimes & Crimes Against Children,,,,,,,1,0,1,1,1,24866
24867,2020,Apr-June,1028266,6014540.0,324926,Black,M,Aged 18 to 24 years,Not a youth,51,1.0,1.0,Assault & Other crimes against persons,,,,,,,1,1,0,1,1,24867
24868,2020,Apr-June,1051362,6033121.0,324926,Black,M,Aged 18 to 24 years,Not a youth,51,,,Assault & Other crimes against persons,,1.0,,,,,None,None,None,None,None,24868
24869,2020,July-Sept,1023185,6010451.0,324926,Black,M,Aged 18 to 24 years,Not a youth,32,1.0,1.0,Assault & Other crimes against persons,,1.0,,,,,1,1,1,1,0,24869
24870,2020,Oct-Dec,1042985,6026567.0,324926,Black,M,Aged 18 to 24 years,Not a youth,52,,1.0,Assault & Other crimes against persons,,1.0,,,,,None,None,None,None,None,24870
24871,2021,Oct-Dec,1051232,6016222.0,331482,White,M,Aged 25 to 34 years,Not a youth,14,,1.0,Sexual Related Crime,,,,,,1.0,None,None,None,None,None,24871
24872,2020,Oct-Dec,1007231,6026988.0,324926,Black,M,Aged 18 to 24 years,Not a youth,XX,1.0,1.0,Robbery & Theft,,1.0,,,1.0,,0,0,1,0,0,24872
24873,2020,Oct-Dec,1056241,6061946.0,302427,White,M,Aged 45 to 54 years,Not a youth,55,,1.0,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,24873
24874,2021,Apr-June,1003402,6028028.0,305936,Black,M,Aged 35 to 44 years,Not a youth,XX,,,Police Category - Administrative,,,,,,,None,None,None,None,None,24874
24875,2020,Oct-Dec,1033153,6004902.0,300893,East/Southeast Asian,M,Aged 18 to 24 years,Not a youth,XX,,,Vehicle Related (inc. Impaired),,,,,,,None,None,None,None,None,24875
24876,2021,July-Sept,1016268,6017109.0,305936,Black,M,Aged 35 to 44 years,Not a youth,XX,,,Assault,,,,,,1.0,None,None,None,None,None,24876
24877,2021,Apr-June,1054187,6024831.0,308870,Black,M,Aged 25 to 34 years,Not a youth,12,,,Assault,,,,,,1.0,None,None,None,None,None,24877
24878,2021,July-Sept,1035861,6003211.0,303596,Unknown or Legacy,M,Aged 45 to 54 years,Not a youth,54,,,Impaired,,,,,,1.0,None,None,None,None,None,24878
24879,2021,Oct-Dec,1038815,6050724.0,333143,East/Southeast Asian,F,Aged 45 to 54 years,Not a youth,XX,,,Other Offence,,,,,,,None,None,None,None,None,24879
24880,2021,Jan-Mar,1036103,6026569.0,329853,Black,M,Aged 18 to 24 years,Not a youth,11,,,Vehicle Related,,,,,,,None,None,None,None,None,24880
24881,2021,Apr-June,1036836,6062899.0,315692,East/Southeast Asian,F,Aged 18 to 24 years,Not a youth,23,,1.0,Assault,,,,,,,None,None,None,None,None,24881
24882,2021,Apr-June,1039388,6012773.0,318423,White,M,Aged 35 to 44 years,Not a youth,51,,,Robbery/Theft,,,,,,,None,None,None,None,None,24882
24883,2021,July-Sept,1025139,6042314.0,324926,Black,M,Aged 18 to 24 years,Not a youth,XX,,,Mental Health,,,,,,,None,None,None,None,None,24883
24884,2020,July-Sept,1038105,6006953.0,302095,South Asian,M,Aged 25 to 34 years,Not a youth,23,,1.0,Vehicle Related (inc. Impaired),,,,,,,None,None,None,None,None,24884
24885,2020,Oct-Dec,1022481,6008878.0,304804,Black,M,Aged 25 to 34 years,Not a youth,XX,,1.0,Warrant,,,,,,,None,None,None,None,None,24885
24886,2020,July-Sept,1051732,6007820.0,325379,Indigenous,M,Aged 17 years and younger,Youth (aged 17 and younger),55,1.0,1.0,Warrant,,,,,,1.0,1,1,1,1,0,24886
24887,2021,Jan-Mar,1056085,6007226.0,329853,Black,M,Aged 18 to 24 years,Not a youth,42,,1.0,Police Category - Administrative,,,,,,1.0,None,None,None,None,None,24887
24888,2020,Apr-June,1011753,6020976.0,327744,East/Southeast Asian,M,Aged 25 to 34 years,Not a youth,XX,,,Vehicle Related (inc. Impaired),,,,,,,None,None,None,None,None,24888
24889,2021,Jan-Mar,1030692,6046267.0,330456,Black,F,Aged 17 years and under,Youth (aged 17 years and under),31,,1.0,Robbery/Theft,,,,,,1.0,None,None,None,None,None,24889
24890,2021,Jan-Mar,1030461,6007718.0,303190,White,M,Aged 35 to 44 years,Not a youth,14,,1.0,Mischief,,,,,,1.0,None,None,None,None,None,24890
24891,2020,Oct-Dec,1056644,6056941.0,310782,White,M,Aged 25 to 34 years,Not a youth,XX,,,Mischief & Fraud,,,,,,,None,None,None,None,None,24891
24892,2020,Oct-Dec,1056644,6018608.0,310782,White,M,Aged 25 to 34 years,Not a youth,XX,,,Mischief & Fraud,,,,,,1.0,None,None,None,None,None,24892
24893,2020,July-Sept,1019597,6037119.0,328900,White,F,Aged 25 to 34 years,Not a youth,XX,,1.0,"FTA/FTC, Compliance Check & Parollee",,,,,,1.0,None,None,None,None,None,24893
24894,2021,Jan-Mar,1029076,6026534.0,312463,Indigenous,F,Aged 25 to 34 years,Not a youth,14,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,24894
24895,2021,July-Sept,1033784,6013965.0,312463,Indigenous,F,Aged 25 to 34 years,Not a youth,XX,,1.0,FTA/FTC/Compliance Check/Parollee,,1.0,,,,,None,None,None,None,None,24895
24896,2020,Apr-June,1008026,6052407.0,322199,White,F,Aged 35 to 44 years,Not a youth,XX,,,Other Offence,,,,,,,None,None,None,None,None,24896
24897,2021,Jan-Mar,1046712,6059158.0,315135,East/Southeast Asian,F,Aged 45 to 54 years,Not a youth,32,,,Assault,,,,,,,None,None,None,None,None,24897
24898,2020,Jan-Mar,1046133,6027020.0,314165,Black,M,Aged 25 to 34 years,Not a youth,XX,1.0,1.0,Drug Related,,,,,,1.0,1,1,0,1,1,24898
24899,2021,Apr-June,1029479,6055701.0,314165,Black,M,Aged 25 to 34 years,Not a youth,51,,1.0,Drug Related,,,,1.0,,1.0,None,None,None,None,None,24899
24900,2021,July-Sept,1045924,6034211.0,324197,White,M,Aged 18 to 24 years,Not a youth,XX,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,1.0,None,None,None,None,None,24900
24901,2021,Jan-Mar,1004571,6009336.0,325741,South Asian,M,Aged 55 to 64 years,Not a youth,XX,,,Vehicle Related,,,,,,,None,None,None,None,None,24901
24902,2021,Apr-June,1046593,6013582.0,317724,Unknown or Legacy,M,Aged 45 to 54 years,Not a youth,43,,1.0,Robbery/Theft,,,,,,1.0,None,None,None,None,None,24902
24903,2021,Oct-Dec,1021201,6049506.0,317724,Unknown or Legacy,M,Aged 45 to 54 years,Not a youth,55,,,Robbery/Theft,,,,,,1.0,None,None,None,None,None,24903
24904,2021,Oct-Dec,1016592,6050121.0,317724,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,55,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,1.0,None,None,None,None,None,24904
24905,2020,Jan-Mar,1004969,6050384.0,323469,Middle-Eastern,M,Aged 18 to 24 years,Not a youth,42,1.0,1.0,Weapons & Homicide,,,,,,,1,1,1,0,1,24905
24906,2020,Apr-June,1055676,6012744.0,328616,White,M,Aged 45 to 54 years,Not a youth,14,1.0,1.0,Drug Related,,,,,,1.0,1,0,0,1,0,24906
24907,2021,Apr-June,1035493,6001544.0,334734,Unknown or Legacy,M,Aged 18 to 24 years,Not a youth,33,,1.0,Drug Related,,,,,,1.0,None,None,None,None,None,24907
24908,2020,Oct-Dec,1051514,6041488.0,302293,Unknown or Legacy,M,Aged 18 to 24 years,Not a youth,54,,1.0,Vehicle Related (inc. Impaired),,,,,,1.0,None,None,None,None,None,24908
24909,2021,Apr-June,1016566,6023719.0,302293,Unknown or Legacy,M,Aged 18 to 24 years,Not a youth,54,,1.0,Impaired,,,,,,1.0,None,None,None,None,None,24909
24910,2021,Apr-June,1042400,6057628.0,316540,Black,M,Aged 18 to 24 years,Not a youth,43,,1.0,Weapons,,,,,,,None,None,None,None,None,24910
24911,2020,Oct-Dec,1005010,6015447.0,323231,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,51,,1.0,Warrant,,,,,,,None,None,None,None,None,24911
24912,2021,Jan-Mar,1024114,6028308.0,323231,White,M,Aged 25 to 34 years,Not a youth,XX,,,Other Statute,,,,,,1.0,None,None,None,None,None,24912
24913,2021,Jan-Mar,1047595,6002909.0,323231,White,M,Aged 25 to 34 years,Not a youth,12,,1.0,FTA/FTC/Compliance Check/Parollee,,1.0,,,,,None,None,None,None,None,24913
24914,2020,Jan-Mar,1036348,6029742.0,318714,Latino,F,Aged 25 to 34 years,Not a youth,XX,,,Robbery & Theft,,,,,,1.0,None,None,None,None,None,24914
24915,2020,Apr-June,1022225,6009062.0,318714,Latino,F,Aged 25 to 34 years,Not a youth,13,,,Assault & Other crimes against persons,,,,,,1.0,None,None,None,None,None,24915
24916,2020,Jan-Mar,1042959,6040244.0,315643,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,41,1.0,1.0,Assault & Other crimes against persons,,,,,,,1,0,1,1,1,24916
24917,2020,Jan-Mar,1011758,6048344.0,302624,White,M,Aged 45 to 54 years,Not a youth,51,1.0,1.0,"FTA/FTC, Compliance Check & Parollee",,,,,,1.0,1,1,0,0,1,24917
24918,2020,Oct-Dec,1036644,6006884.0,330583,South Asian,M,Aged 25 to 34 years,Not a youth,XX,,,Other Offence,,,,,,,None,None,None,None,None,24918
24919,2020,Oct-Dec,1026969,6040897.0,329380,White,M,Aged 45 to 54 years,Not a youth,14,,1.0,Assault & Other crimes against persons,,,,,,1.0,None,None,None,None,None,24919
24920,2021,Jan-Mar,1052511,6001718.0,329380,White,M,Aged 45 to 54 years,Not a youth,XX,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,1.0,None,None,None,None,None,24920
24921,2021,Apr-June,1003750,6020201.0,312845,Indigenous,F,Aged 18 to 24 years,Not a youth,52,,1.0,Mischief,,,,,,,None,None,None,None,None,24921
24922,2021,Oct-Dec,1035411,6054302.0,312845,Indigenous,F,Aged 18 to 24 years,Not a youth,54,,1.0,Assault,,1.0,,,,,None,None,None,None,None,24922
24923,2021,Oct-Dec,1042196,6024405.0,312845,Indigenous,F,Aged 18 to 24 years,Not a youth,55,,1.0,Assault,,1.0,,,,,None,None,None,None,None,24923
24924,2021,Apr-June,1034730,6062479.0,330456,Black,F,Aged 17 years and under,Youth (aged 17 years and under),12,,,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,24924
24925,2020,Oct-Dec,1036173,6053378.0,325379,White,M,Aged 17 years and younger,Youth (aged 17 and younger),55,,1.0,Robbery & Theft,,,,,,,None,None,None,None,None,24925
24926,2020,Jan-Mar,1012975,6062438.0,304855,White,M,Aged 55 to 64 years,Not a youth,XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,24926
24927,2021,Apr-June,1037646,6027907.0,329853,Black,M,Aged 18 to 24 years,Not a youth,43,,1.0,Weapons,,1.0,1.0,,,,None,None,None,None,None,24927
24928,2021,Apr-June,1040955,6011274.0,314290,Black,M,Aged 18 to 24 years,Not a youth,23,,,Police Category - Administrative,,,,,,,None,None,None,None,None,24928
24929,2020,Oct-Dec,1045692,6028456.0,304804,Black,M,Aged 25 to 34 years,Not a youth,43,,1.0,Warrant,,,,,,,None,None,None,None,None,24929
24930,2021,Apr-June,1005555,6054056.0,304804,Black,M,Aged 25 to 34 years,Not a youth,43,1.0,1.0,Break and Enter,,,,,,1.0,1,0,1,0,0,24930
24931,2021,Apr-June,1041147,6028660.0,304804,Black,M,Aged 25 to 34 years,Not a youth,41,,,Break and Enter,,,,,,,None,None,None,None,None,24931
24932,2021,July-Sept,1049971,6051181.0,304804,Latino,M,Aged 25 to 34 years,Not a youth,43,,1.0,Weapons,,,,1.0,,,None,None,None,None,None,24932
24933,2021,July-Sept,1022566,6053121.0,304804,Black,M,Aged 25 to 34 years,Not a youth,51,,1.0,Assault,,,,,,,None,None,None,None,None,24933
24934,2020,Jan-Mar,1052023,6046455.0,317377,White,F,Aged 55 to 64 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,1.0,None,None,None,None,None,24934
24935,2020,July-Sept,1019890,6023603.0,320671,White,M,Aged 25 to 34 years,Not a youth,XX,,,Drug Related,,,,,,1.0,None,None,None,None,None,24935
24936,2020,July-Sept,1014900,6008281.0,329633,East/Southeast Asian,M,Aged 35 to 44 years,Not a youth,XX,,1.0,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,24936
24937,2020,July-Sept,1011371,6017561.0,329633,Middle-Eastern,M,Aged 35 to 44 years,Not a youth,XX,,,Sexual Related Crimes & Crimes Against Children,,,,,,1.0,None,None,None,None,None,24937
24938,2020,July-Sept,1011549,6049500.0,329633,Middle-Eastern,M,Aged 35 to 44 years,Not a youth,XX,,,Drug Related,,,1.0,,,,None,None,None,None,None,24938
24939,2020,Jan-Mar,1029686,6044046.0,321778,Unknown or Legacy,M,Aged 18 to 24 years,Not a youth,54,,1.0,Robbery & Theft,,,,,,1.0,None,None,None,None,None,24939
24940,2020,Jan-Mar,1057872,6008593.0,321778,White,M,Aged 18 to 24 years,Not a youth,XX,,,Other Offence,,,,,,,None,None,None,None,None,24940
24941,2021,July-Sept,1014254,6049960.0,334394,Middle-Eastern,M,Aged 45 to 54 years,Not a youth,XX,,1.0,Police Category - Administrative,,,,,,,None,None,None,None,None,24941
24942,2021,Oct-Dec,1028339,6020060.0,334394,Middle-Eastern,M,Aged 45 to 54 years,Not a youth,XX,,,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,24942
24943,2021,Oct-Dec,1057288,6047244.0,334394,Middle-Eastern,M,Aged 45 to 54 years,Not a youth,33,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,1.0,None,None,None,None,None,24943
24944,2021,July-Sept,1038487,6004694.0,336088,South Asian,F,Aged 45 to 54 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,24944
24945,2020,Oct-Dec,1029297,6038365.0,317697,Black,M,Aged 25 to 34 years,Not a youth,54,,1.0,Vehicle Related (inc. Impaired),,,,,,1.0,None,None,None,None,None,24945
24946,2020,Oct-Dec,1036914,6039462.0,334310,White,M,Aged 55 to 64 years,Not a youth,41,,1.0,Mischief & Fraud,,1.0,,1.0,,,None,None,None,None,None,24946
24947,2021,July-Sept,1012186,6038042.0,334310,White,M,Aged 55 to 64 years,Not a youth,41,,1.0,Assault,,,,,,1.0,None,None,None,None,None,24947
24948,2020,Jan-Mar,1043966,6029593.0,300228,Black,M,Aged 18 to 24 years,Not a youth,XX,,,Harassment & Threatening,,,1.0,,,,None,None,None,None,None,24948
24949,2020,July-Sept,1041155,6044323.0,300234,White,F,Aged 35 to 44 years,Not a youth,53,,1.0,Vehicle Related (inc. Impaired),,1.0,,,,,None,None,None,None,None,24949
24950,2021,Jan-Mar,1044270,6046476.0,300234,White,F,Aged 35 to 44 years,Not a youth,52,,1.0,Vehicle Related,,1.0,,,,,None,None,None,None,None,24950
24951,2021,Oct-Dec,1034159,6062056.0,300234,White,F,Aged 35 to 44 years,Not a youth,XX,,,Assault,,,,,,1.0,None,None,None,None,None,24951
24952,2020,Oct-Dec,1039265,6043177.0,331282,White,M,Aged 18 to 24 years,Not a youth,XX,,,"FTA/FTC, Compliance Check & Parollee",,,,,,1.0,None,None,None,None,None,24952
24953,2021,July-Sept,1054366,6032735.0,321682,Black,F,Aged 25 to 34 years,Not a youth,XX,,,Mischief,,,,,,,None,None,None,None,None,24953
24954,2021,Jan-Mar,1038348,6047737.0,328404,White,F,Aged 35 to 44 years,Not a youth,14,1.0,1.0,Drug Related,,,,,,1.0,1,0,0,0,0,24954
24955,2020,Apr-June,1042061,6029045.0,309851,South Asian,M,Aged 18 to 24 years,Not a youth,XX,,,Weapons & Homicide,,,,,,,None,None,None,None,None,24955
24956,2021,July-Sept,1003007,6049469.0,329680,White,M,Aged 25 to 34 years,Not a youth,XX,,,Harassment/Threatening,,,,,,1.0,None,None,None,None,None,24956
24957,2020,Apr-June,1037223,6042450.0,329548,White,M,Aged 65 and older,Not a youth,43,,1.0,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,24957
24958,2021,July-Sept,1041213,6063356.0,334488,Indigenous,M,Aged 25 to 34 years,Not a youth,55,,1.0,Assault,,,,,,,None,None,None,None,None,24958
24959,2020,Jan-Mar,1017443,6046343.0,318989,White,M,Aged 25 to 34 years,Not a youth,11,1.0,1.0,Other Offence,,,,1.0,,1.0,1,1,1,0,1,24959
24960,2020,Jan-Mar,1045805,6055307.0,318989,White,M,Aged 25 to 34 years,Not a youth,14,,1.0,"FTA/FTC, Compliance Check & Parollee",,,,,,1.0,None,None,None,None,None,24960
24961,2021,Oct-Dec,1003862,6020168.0,300928,Black,F,Aged 25 to 34 years,Not a youth,22,,1.0,Impaired,,,,,,,None,None,None,None,None,24961
24962,2021,Apr-June,1019726,6007688.0,325191,White,M,Aged 25 to 34 years,Not a youth,55,,,Assault,,,,,,,None,None,None,None,None,24962
24963,2020,July-Sept,1023163,6053533.0,316752,South Asian,M,Aged 45 to 54 years,Not a youth,XX,,,Other Statute & Other Incident Type,,,,,,,None,None,None,None,None,24963
24964,2020,July-Sept,1005479,6061000.0,318432,Indigenous,M,Aged 25 to 34 years,Not a youth,XX,,,Robbery & Theft,,,,,,1.0,None,None,None,None,None,24964
24965,2020,Oct-Dec,1034231,6024608.0,318432,Indigenous,M,Aged 25 to 34 years,Not a youth,XX,,,Other Offence,,,,,,1.0,None,None,None,None,None,24965
24966,2021,Jan-Mar,1020411,6064794.0,318432,White,M,Aged 25 to 34 years,Not a youth,14,1.0,1.0,Drug Related,,,,,,1.0,1,0,0,1,0,24966
