HH_ID,AGEGRP,AGEIMM,CF_RP,CFSTAT,CFSTRUCT,CIP2021,CITIZEN,CITOTH,CMA,EF_RP,EMPIN,HDGREE,WEIGHT
91934,12,99,3,6,9,8,1,5,999,3,99999999,4,100.4176077
91935,11,5,1,2,2,5,2,3,535,1,98000,88,100.4176077
91936,13,99,1,3,3,13,1,5,462,1,99999999,2,100.111806
91937,5,99,3,6,9,8,1,5,999,3,81000,7,99.97458425
91938,11,99,1,1,1,8,1,5,999,1,47000,4,100.111806
91939,13,88,1,1,1,6,8,8,535,1,99999999,88,100.4176077
91940,11,99,1,1,1,8,1,5,999,1,99999999,5,100.17917
91941,11,99,1,1,1,13,1,5,999,1,22000,1,99.97458425
91942,7,99,3,6,9,8,1,5,535,3,44000,4,100.4176077
91943,10,99,1,2,2,13,1,5,999,1,76000,2,100.4176077
91944,7,5,2,2,2,5,3,3,535,2,140000,7,100.4176077
91945,6,99,1,1,1,10,1,5,999,1,61000,7,100.4811749
91946,11,99,1,3,3,2,1,5,999,1,26000,5,100.4176077
91947,11,99,3,6,9,2,1,5,535,3,1000,5,100.4176077
91948,11,1,3,6,9,5,2,2,535,3,78000,5,100.4176077
91949,11,99,2,1,1,4,1,5,999,2,140000,5,100.5951601
91950,7,99,1,3,3,3,1,5,462,1,36000,8,100.111806
91951,10,99,2,1,1,8,1,5,999,2,200000,7,100.4811749
91952,12,99,1,1,1,13,1,5,999,1,24000,2,100.4176077
91953,6,99,1,1,1,6,1,5,825,1,16000,7,100.5951601
91954,8,99,1,2,2,13,1,5,999,1,33000,2,100.4176077
91955,12,99,1,1,1,13,1,5,999,2,99999999,88,100.4811749
91956,12,99,3,6,9,5,1,5,999,3,99999999,5,100.4811749
91957,8,8,1,3,3,2,3,3,535,1,99999999,7,100.4176077
91958,13,99,1,2,2,5,1,5,825,1,3000,7,100.5951601
91959,11,99,3,6,9,11,1,5,999,3,3000,5,100.4176077
91960,11,1,1,3,3,2,2,5,462,1,83000,5,100.111806
91961,12,99,1,1,1,13,1,5,999,1,99999999,1,100.17917
91962,13,11,1,1,1,13,2,2,535,1,99999999,2,100.4176077
91963,9,99,1,2,2,4,1,5,462,1,51000,7,100.111806
91964,11,2,1,2,2,9,2,8,933,1,140000,88,100.4811749
91965,11,99,3,6,9,13,1,5,825,3,67000,1,100.5951601
91966,8,99,1,3,3,10,1,5,999,1,64000,3,100.111806
91967,8,99,1,2,2,13,1,5,535,1,47000,2,100.4176077
91968,11,99,1,2,2,5,1,5,999,1,99999999,5,100.4176077
91969,12,99,3,8,9,1,1,5,462,1,99999999,8,100.111806
91970,7,99,1,1,1,4,1,5,999,1,8000,8,100.5951601
91971,6,5,1,2,2,8,2,3,535,1,97000,8,100.4176077
91972,11,6,1,2,2,13,2,4,462,1,52000,2,100.111806
91973,4,99,3,6,9,13,1,5,999,3,28000,2,100.4279472
91974,12,99,1,1,1,8,1,5,462,1,99999999,7,100.111806
91975,8,99,1,2,2,3,1,5,462,1,130000,7,100.111806
91976,13,99,3,6,9,13,1,5,999,3,99999999,2,100.4176077
91977,12,99,3,8,9,13,1,5,835,1,99999999,1,100.5951601
91978,10,99,3,6,9,13,1,5,835,3,86000,1,100.5951601
91979,11,99,3,6,9,13,1,5,999,3,99999999,1,100.4176077
91980,11,99,1,2,2,8,1,5,999,1,46000,4,100.4176077
91981,11,1,3,6,9,13,2,5,462,3,99999999,2,100.111806
91982,13,11,1,2,2,5,2,5,535,1,170000,8,100.4176077
91983,6,99,2,5,3,2,1,5,999,2,47000,5,100.111806
91984,13,99,1,1,1,10,1,5,999,1,1000,5,100.4811749
91985,13,9,1,2,2,13,2,4,535,1,99999999,1,100.4176077
91986,12,1,1,2,2,8,2,5,999,1,7000,4,100.4176077
91987,10,99,1,1,1,11,1,5,999,1,29000,3,100.111806
91988,11,99,3,6,9,8,1,5,999,3,6000,3,100.4811749
91989,13,99,3,6,9,13,1,5,999,3,99999999,2,100.9644705
91990,7,99,1,3,3,4,1,5,999,1,30000,5,100.4176077
91991,8,99,1,2,2,13,1,5,999,1,22000,2,100.4176077
91992,11,99,3,6,9,2,1,5,835,3,99999999,5,100.5951601
91993,7,6,1,1,1,7,3,3,933,1,99999999,7,100.4811749
91994,6,1,3,7,9,13,2,5,535,3,55000,2,100.4176077
91995,9,1,1,2,2,13,2,8,462,1,99999999,88,100.111806
91996,12,3,1,2,2,13,2,4,462,1,99999999,2,100.111806
91997,9,99,1,3,3,10,1,5,999,1,120000,8,100.9644705
91998,6,99,1,2,2,13,1,5,933,1,96000,2,100.4811749
91999,13,99,3,6,9,13,1,5,999,3,99999999,1,100.4176077
92000,9,3,1,2,2,7,2,5,535,1,60000,5,100.4176077
92001,12,99,1,2,2,13,1,5,999,1,99999999,2,99.97458425
92002,7,5,2,2,2,13,2,5,535,2,6000,1,100.4176077
92003,13,99,3,6,9,11,1,5,999,3,99999999,5,100.4176077
92004,9,99,1,2,2,5,1,5,999,1,46000,5,100.4176077
92005,5,99,3,7,9,8,3,3,999,3,23000,88,100.4176077
92006,9,99,1,3,3,8,1,5,999,1,90000,4,100.5951601
92007,8,99,1,2,2,3,1,1,999,1,88000,8,100.4176077
92008,6,99,3,6,9,5,1,5,999,3,63000,5,100.9644705
92009,11,6,1,2,2,13,2,5,535,1,87000,2,100.4176077
92010,9,99,1,2,2,8,1,5,999,1,130000,4,100.5951601
92011,7,99,1,2,2,6,1,5,535,1,89000,7,100.4176077
92012,12,99,1,1,1,13,1,5,462,1,99999999,1,100.111806
92013,7,5,1,3,3,7,2,4,462,1,68000,5,100.111806
92014,88,6,1,2,2,88,2,2,462,1,110000,8,100.111806
92015,12,99,3,6,9,13,1,5,933,3,4000,2,100.4811749
92016,11,99,1,2,2,13,1,5,999,1,66000,2,100.5951601
92017,8,99,1,1,1,4,1,2,999,1,8000,5,100.4176077
92018,13,99,1,1,1,8,1,5,999,1,99999999,5,100.4811749
92019,10,7,1,3,3,10,3,2,933,1,190000,7,100.4811749
92020,10,1,1,3,3,4,2,5,535,1,99999999,7,100.4176077
92021,5,99,3,7,9,88,1,5,835,3,16000,88,100.5951601
92022,12,1,1,1,1,8,2,5,999,1,99999999,5,100.4176077
92023,12,99,3,6,9,13,1,5,999,3,99999999,2,100.9644705
92024,6,99,3,8,9,11,1,5,933,1,10000,3,100.4811749
92025,13,99,3,6,9,13,1,5,999,3,99999999,1,99.97458425
92026,13,99,3,6,9,13,1,5,999,3,99999999,1,100.9644705
92027,11,99,1,1,1,7,1,5,999,1,17000,5,100.4176077
92028,13,99,1,1,1,13,1,5,999,1,99999999,2,100.111806
92029,11,5,1,1,1,13,2,2,535,1,48000,2,100.4176077
92030,10,99,1,1,1,8,1,5,999,1,38000,4,100.4279472
92031,10,5,1,3,3,8,2,2,535,1,39000,8,100.4176077
92032,9,99,1,2,2,1,1,5,999,1,78000,8,100.4176077
92033,5,99,1,1,1,7,3,2,535,1,7000,5,100.4176077
92034,11,99,1,1,1,8,1,5,999,1,5000,4,100.111806
92035,7,99,1,3,3,10,1,5,999,1,61000,5,100.4811749
92036,12,5,3,6,9,5,2,5,835,3,99999999,7,100.5951601
92037,11,99,1,1,1,5,1,5,999,1,54000,5,100.111806
92038,4,99,3,8,9,2,1,5,535,1,100000,5,100.4176077
92039,13,99,1,1,1,13,1,5,999,1,99999999,1,100.4176077
92040,88,88,1,2,2,88,8,8,835,1,39000,88,100.5951601
92041,13,99,3,6,9,13,1,5,999,3,1000,1,100.111806
92042,10,99,1,3,3,7,1,5,999,1,92000,5,100.4811749
92043,12,99,3,6,9,13,1,5,999,3,99999999,1,99.97458425
92044,7,99,3,6,9,13,3,4,999,3,15000,1,100.111806
92045,4,1,2,5,3,88,2,3,535,2,76000,7,100.4176077
92046,13,99,1,1,1,8,1,5,999,1,5000,4,100.4176077
92047,88,1,1,2,2,13,2,3,999,1,72000,88,100.4176077
92048,88,11,1,2,2,4,2,5,535,1,99999999,88,100.4176077
92049,11,99,3,6,9,8,1,5,462,3,58000,7,100.111806
92050,11,99,1,1,1,5,1,5,999,1,93000,8,100.4176077
92051,7,99,1,2,2,5,1,5,999,1,110000,5,100.4176077
92052,8,7,1,2,2,13,2,3,835,1,79000,2,100.5951601
92053,6,99,3,7,9,6,1,5,462,3,20000,8,100.111806
92054,8,7,1,2,2,3,3,3,825,1,84000,7,100.5951601
92055,11,7,1,3,3,13,2,5,933,1,99999999,2,100.4811749
92056,11,99,2,2,2,8,1,5,999,2,494184,8,100.4176077
92057,7,99,3,6,9,4,1,5,535,3,86000,7,100.4176077
92058,7,99,3,6,9,4,1,5,999,3,58000,3,100.111806
92059,9,99,1,2,2,13,1,5,999,1,53000,2,100.4176077
92060,6,99,1,1,1,4,1,5,999,1,44000,7,100.4279472
92061,7,99,3,6,9,13,1,5,999,3,3000,2,100.17917
92062,6,5,1,1,1,11,3,3,999,1,21000,6,100.4811749
92063,12,99,3,6,9,13,1,5,462,3,99999999,1,100.111806
92064,8,99,1,2,2,13,1,5,999,1,130000,2,100.4176077
92065,7,99,1,2,2,8,1,5,999,1,73000,3,100.111806
92066,12,99,1,1,1,8,1,5,462,1,1,5,100.111806
92067,13,9,1,1,1,1,2,3,535,1,99999999,7,100.4176077
92068,8,99,1,2,2,6,1,5,535,1,79000,7,100.4176077
92069,13,6,3,6,9,3,2,3,535,3,-5000,8,100.4176077
92070,11,99,1,1,1,5,1,5,462,1,160000,7,100.111806
92071,12,99,1,3,3,13,1,5,462,1,99999999,1,100.111806
92072,13,5,1,1,1,2,2,5,999,1,7000,5,100.4176077
92073,88,99,1,2,2,8,1,5,999,1,83000,4,100.4811749
92074,13,99,1,3,3,13,1,5,835,1,99999999,2,100.5951601
92075,12,1,3,6,9,2,2,5,535,3,56000,7,100.4176077
92076,8,99,3,6,9,13,1,5,933,3,43000,1,100.4811749
92077,10,99,1,2,2,4,1,5,462,1,140000,5,100.111806
92078,12,99,3,6,9,4,1,4,999,3,7000,5,100.4811749
92079,6,6,1,1,1,4,3,2,999,1,17000,7,100.4811749
92080,11,99,3,8,9,13,1,5,999,2,52000,2,100.111806
92081,7,5,1,2,2,13,2,4,999,1,4000,2,100.111806
92082,11,99,1,1,1,13,1,5,999,1,4000,2,100.1576517
92083,13,4,3,6,9,13,2,5,535,3,99999999,1,100.4176077
92084,6,99,1,2,2,8,1,5,999,1,3000,5,99.97458425
92085,12,7,3,6,9,13,3,4,462,3,99999999,1,100.111806
92086,9,1,2,5,3,1,2,2,535,2,110000,8,100.4176077
92087,5,99,3,6,9,5,3,3,535,3,19000,7,100.4176077
92088,13,99,3,6,9,13,1,5,535,3,1000,1,100.4176077
92089,11,99,3,6,9,13,1,5,999,3,99999999,1,100.4811749
92090,88,99,1,1,1,1,1,5,999,1,69000,7,100.5951601
92091,12,99,1,3,3,13,1,5,999,1,15000,2,100.4176077
92092,11,99,1,1,1,9,1,5,999,1,50000,6,100.4176077
92093,6,99,1,3,3,13,1,5,999,1,55000,2,100.111806
92094,9,99,1,2,2,5,1,5,933,1,320000,3,100.4811749
92095,13,7,1,2,2,13,2,5,535,1,4000,2,100.4176077
92096,4,2,3,6,9,13,2,5,535,3,99999999,2,100.4176077
92097,12,99,1,1,1,13,1,5,999,1,3000,2,100.4811749
92098,12,99,1,3,3,6,1,5,999,1,76000,8,99.97458425
92099,10,99,1,1,1,13,1,5,999,1,57000,2,100.9644705
92100,5,99,2,1,1,8,1,5,999,2,67000,3,100.111806
92101,9,7,1,2,2,13,3,4,835,1,43000,2,100.5951601
92102,10,1,1,2,2,4,2,5,535,1,160000,7,100.4176077
92103,11,10,1,2,2,8,2,5,535,1,120000,7,100.4176077
92104,7,99,1,3,3,5,1,5,999,1,35000,5,100.4811749
92105,11,99,1,2,2,5,1,5,999,1,77000,5,100.17917
92106,8,99,3,6,9,7,1,5,999,3,130000,7,100.4176077
92107,7,2,1,1,1,8,2,5,835,1,36000,5,100.5951601
92108,9,99,1,2,2,13,1,5,835,1,180000,2,100.5951601
92109,11,8,1,1,1,8,2,5,535,1,90000,8,100.4176077
92110,12,11,1,1,1,8,3,2,462,1,99999999,7,100.111806
92111,11,99,3,6,9,13,1,5,999,3,47000,2,100.4176077
92112,12,99,1,1,1,1,1,5,462,1,5000,8,100.111806
92113,10,99,1,2,2,1,1,5,999,1,140000,88,100.4811749
92114,11,1,1,2,2,13,2,5,999,1,57000,2,100.4176077
92115,11,1,1,1,1,6,2,5,933,1,6000,7,100.4811749
92116,12,99,1,3,3,13,1,5,999,1,99999999,2,100.9644705
92117,3,99,3,7,9,88,3,3,933,3,10000,3,100.4811749
92118,13,9,1,1,1,13,2,5,999,1,99999999,1,100.4176077
92119,5,99,3,6,9,5,1,5,462,3,39000,3,100.111806
92120,6,99,3,6,9,8,1,5,999,3,120000,4,100.111806
92121,6,5,3,6,9,5,3,3,999,3,55000,7,100.4279472
92122,6,99,3,6,9,4,1,1,535,3,4000,8,100.4176077
92123,12,99,1,2,2,13,1,5,999,1,32000,2,99.97458425
92124,6,99,3,6,9,8,1,5,825,3,99999999,4,100.5951601
92125,12,8,3,6,9,5,2,5,535,3,99999999,5,100.4176077
92126,8,99,1,2,2,13,1,5,999,1,92000,88,100.111806
92127,6,99,3,7,9,11,1,5,999,3,42000,6,99.97458425
92128,88,5,1,2,2,13,3,8,825,1,61000,2,100.5951601
92129,8,99,1,2,2,8,1,5,462,1,120000,3,100.111806
92130,13,99,1,1,1,1,1,5,999,1,99999999,7,100.4176077
92131,11,99,2,1,1,8,1,5,999,2,84000,5,100.5951601
92132,12,5,3,6,9,10,2,5,835,3,99999999,7,100.5951601
92133,5,99,3,6,9,4,1,5,535,3,99999999,7,100.4176077
92134,12,99,3,6,9,13,1,5,933,3,99999999,2,100.4811749
92135,10,99,1,3,3,5,1,5,462,1,53000,3,100.111806
92136,7,99,1,3,3,3,1,5,462,1,69000,8,100.111806
92137,4,4,3,6,9,13,3,2,535,3,5000,2,100.4176077
92138,12,99,1,3,3,7,1,1,999,1,4000,6,100.4176077
92139,13,99,3,6,9,13,1,5,999,3,99999999,2,99.97458425
92140,8,99,1,2,2,4,1,5,999,1,47000,88,100.4176077
92141,6,99,3,6,9,13,1,5,999,3,1000,2,100.4176077
92142,10,99,1,2,2,8,1,5,999,1,79000,5,100.4176077
92143,13,99,1,1,1,13,1,5,825,1,1,2,100.5951601
92144,8,99,1,3,3,3,1,5,999,1,58000,7,100.4811749
92145,12,7,1,1,1,7,2,2,535,1,99999999,8,100.4176077
92146,11,99,1,1,1,11,1,5,999,1,99999999,3,100.4279472
92147,9,99,1,2,2,13,1,5,999,1,27000,1,100.9644705
92148,6,99,1,2,2,5,1,5,999,1,44000,5,100.4176077
92149,7,3,1,2,2,5,2,5,535,1,14000,5,100.4176077
92150,13,5,1,2,2,13,2,5,933,1,99999999,1,100.4811749
92151,5,99,1,1,1,88,1,5,462,1,23000,5,100.111806
92152,7,99,3,6,9,10,1,5,999,3,130000,7,100.4279472
92153,10,99,1,2,2,6,1,5,999,1,100000,7,100.4176077
92154,8,2,1,2,2,13,3,2,462,1,86000,2,100.111806
92155,11,99,1,1,1,13,1,5,999,1,99999999,2,100.1576517
92156,8,99,1,2,2,1,1,2,933,1,100000,8,100.4811749
92157,11,99,3,6,9,5,1,5,999,3,99999999,6,100.4176077
92158,6,4,1,1,1,5,3,3,933,1,67000,8,100.4811749
92159,11,99,3,6,9,10,1,5,999,3,110000,6,100.4176077
92160,12,99,1,1,1,4,1,5,999,1,7000,7,100.4176077
92161,13,4,1,1,1,13,2,5,999,1,99999999,1,100.4176077
92162,10,99,3,6,9,5,1,5,999,3,95000,5,100.111806
92163,6,6,1,1,1,8,3,4,933,1,72000,8,100.4811749
92164,9,99,1,3,3,10,1,5,462,1,48000,3,100.111806
92165,88,7,1,88,8,88,2,5,933,1,45000,88,100.4811749
92166,11,99,1,2,2,13,1,5,835,1,2000,1,100.5951601
92167,12,8,1,3,3,4,2,3,999,1,99999999,7,100.4811749
92168,5,99,3,6,9,8,1,5,999,3,65000,8,100.4176077
92169,11,99,3,6,9,9,1,5,999,3,40000,3,100.111806
92170,8,99,1,2,2,5,1,5,999,1,130000,5,100.4176077
92171,12,99,3,6,9,8,1,5,999,3,99999999,5,100.111806
92172,7,99,1,1,1,13,1,5,999,1,80000,2,100.9644705
92173,6,99,1,3,3,10,1,5,835,1,99999999,5,100.5951601
92174,12,99,3,6,9,13,1,5,462,3,99999999,1,100.111806
92175,5,99,1,1,1,13,1,5,999,1,31000,2,100.4811749
92176,10,99,1,2,2,1,1,5,999,1,79000,7,100.111806
92177,13,3,1,1,1,13,2,5,999,1,37000,1,100.4176077
92178,9,99,3,7,9,8,1,5,999,3,84000,3,100.111806
92179,7,99,1,3,3,4,1,5,825,1,26000,5,100.5951601
92180,8,5,1,3,3,8,2,4,462,1,110000,8,100.111806
92181,9,99,3,6,9,5,1,5,933,3,41000,5,100.4811749
92182,4,1,1,1,1,8,2,2,999,1,99999999,6,100.4176077
92183,13,5,3,6,9,13,2,4,535,3,99999999,2,100.4176077
92184,8,99,1,1,1,13,1,5,999,1,62000,2,100.4811749
92185,6,99,2,2,2,5,1,5,462,2,97000,8,100.111806
92186,10,99,1,3,3,7,1,5,999,1,120000,5,100.4176077
92187,4,1,3,6,9,13,2,5,999,3,99999999,2,100.4176077
92188,5,99,3,7,9,8,1,5,999,3,15000,4,100.1576517
92189,11,99,3,6,9,6,1,5,999,3,59000,7,100.9644705
92190,10,9,1,2,2,7,3,3,535,1,77000,8,100.4176077
92191,13,99,3,6,9,13,1,5,999,3,99999999,2,100.4176077
92192,6,1,3,6,9,4,2,2,999,3,88000,7,100.4176077
92193,6,99,3,6,9,13,1,5,933,3,99999999,2,100.4811749
92194,10,99,1,2,2,8,1,5,535,1,87000,5,100.4176077
92195,12,8,1,1,1,8,2,4,999,1,99999999,8,100.4176077
92196,8,99,1,1,1,13,1,5,999,1,140000,2,100.4176077
92197,9,99,1,1,1,11,1,5,999,1,6000,4,100.4279472
92198,12,99,1,2,2,13,1,5,535,1,99999999,2,100.4176077
92199,11,99,3,6,9,13,1,2,999,3,74000,1,100.4811749
92200,4,99,3,6,9,13,1,5,999,3,2000,2,100.111806
92201,11,99,3,6,9,13,1,5,462,3,99999999,1,100.111806
92202,8,99,1,2,2,13,1,5,825,1,77000,2,100.5951601
92203,9,99,1,2,2,8,1,5,999,1,87000,3,100.111806
92204,12,2,1,1,1,8,2,2,535,1,1000,8,100.4176077
92205,10,3,1,2,2,8,2,3,999,1,10000,88,100.9644705
92206,11,99,3,6,9,5,1,5,999,3,99999999,5,99.97458425
92207,7,99,1,2,2,13,1,5,999,1,17000,2,100.4176077
92208,7,99,3,6,9,8,3,3,933,3,99999999,7,100.4811749
92209,9,99,1,2,2,13,1,2,933,1,99999999,2,100.4811749
92210,12,4,3,6,9,13,2,4,535,3,1000,2,100.4176077
92211,11,6,1,2,2,13,2,5,999,1,16000,1,100.4176077
92212,12,99,1,1,1,13,1,5,999,1,99999999,2,100.4811749
92213,12,99,1,1,1,13,1,5,999,1,20000,2,100.9644705
92214,11,99,1,1,1,11,1,5,462,1,260000,8,100.111806
92215,5,99,1,1,1,9,1,5,999,1,25000,6,100.5951601
92216,12,2,1,1,1,1,2,5,999,1,-8000,8,100.4176077
92217,11,2,1,1,1,13,2,5,933,1,3000,2,100.4811749
92218,11,99,2,2,2,5,1,5,999,2,99999999,7,100.111806
92219,10,5,1,2,2,3,3,3,933,1,66000,8,100.4811749
92220,7,99,1,2,2,7,1,5,933,1,13000,8,100.4811749
92221,5,99,3,7,9,88,3,3,462,3,8000,5,100.111806
92222,10,99,1,2,2,6,1,5,999,1,85000,7,100.4176077
92223,6,1,1,1,1,1,3,4,535,1,52000,7,100.4176077
92224,13,8,3,6,9,13,2,5,535,3,99999999,1,100.4176077
92225,8,99,3,6,9,13,1,5,999,3,45000,2,100.5951601
92226,6,99,3,6,9,13,1,5,999,3,74000,2,100.4811749
92227,11,99,1,2,2,5,1,5,999,1,45000,88,100.111806
92228,8,6,3,6,9,5,2,2,462,3,29000,5,100.111806
92229,12,99,1,1,1,13,1,5,999,1,17000,2,100.4176077
92230,13,9,1,1,1,5,2,5,535,1,99999999,6,100.4176077
92231,11,99,1,1,1,5,1,5,999,1,99999999,5,100.4811749
92232,8,99,3,6,9,13,1,5,999,3,9000,2,100.111806
92233,8,99,1,2,2,1,1,5,999,1,94000,7,100.4176077
92234,5,99,3,6,9,2,1,5,535,3,35000,7,100.4176077
92235,9,99,1,2,2,5,1,5,825,1,387823,8,100.5951601
92236,11,8,1,3,3,8,2,3,535,1,99999999,7,100.4176077
92237,13,99,3,6,9,5,1,5,535,3,99999999,5,100.4176077
92238,12,99,3,6,9,13,1,5,462,3,99999999,1,100.111806
92239,11,99,1,1,1,9,1,5,999,1,12000,5,100.5951601
92240,11,99,1,1,1,8,1,5,999,1,99999999,7,100.4176077
92241,12,99,2,2,2,13,1,5,999,2,98000,2,100.4279472
92242,11,99,1,3,3,13,1,5,462,1,99999999,1,100.111806
92243,6,99,3,6,9,4,1,5,535,3,31000,8,100.4176077
92244,11,99,2,2,2,13,1,5,462,2,39000,2,100.111806
92245,13,99,1,1,1,13,1,5,999,1,9000,2,100.1576517
92246,5,99,1,1,1,10,1,5,999,1,53000,7,100.4176077
92247,9,99,1,2,2,10,1,5,535,1,100000,7,100.4176077
92248,6,99,1,88,8,8,1,5,999,1,10000,7,100.4279472
92249,11,1,3,6,9,11,2,5,999,3,-2000,5,100.4811749
92250,11,99,1,1,1,13,1,5,999,1,6000,2,100.111806
92251,13,99,3,6,9,4,1,5,999,3,99999999,7,100.4176077
92252,12,99,1,1,1,8,1,5,999,1,15000,3,100.111806
92253,11,5,1,2,2,7,2,3,535,1,72000,8,100.4176077
92254,8,6,3,6,9,10,2,5,933,3,57000,6,100.4811749
92255,7,7,1,2,2,1,2,4,835,1,35000,5,100.5951601
92256,11,99,3,6,9,8,1,5,999,3,82000,4,100.5951601
92257,13,99,1,1,1,10,1,5,999,1,99999999,5,100.4811749
92258,8,99,1,2,2,5,1,5,999,1,140000,7,100.4176077
92259,11,99,3,6,9,13,1,5,999,3,48000,1,100.4176077
92260,11,99,3,6,9,13,1,5,999,3,1000,2,100.4176077
92261,9,99,1,2,2,10,1,5,999,1,65000,5,100.4176077
92262,11,1,1,3,3,10,2,4,535,1,88000,5,100.4176077
92263,9,6,1,2,2,8,2,3,535,1,7000,7,100.4176077
92264,13,2,1,1,1,13,2,5,825,1,99999999,1,100.5951601
92265,7,2,1,2,2,5,2,3,535,1,57000,7,100.4176077
92266,13,99,3,6,9,13,1,5,999,3,99999999,2,100.4176077
92267,13,4,1,1,1,8,2,5,999,1,1,3,100.9644705
92268,7,99,1,2,2,8,1,5,462,1,110000,5,100.111806
92269,8,99,3,6,9,8,1,5,999,3,170000,5,100.4811749
92270,10,4,1,3,3,13,2,5,999,1,75000,2,100.4811749
92271,13,99,1,2,2,13,1,5,999,1,99999999,1,100.4811749
92272,10,99,1,1,1,1,1,5,999,1,99999999,7,100.9644705
92273,7,99,1,2,2,8,1,5,999,1,120000,88,100.111806
92274,13,99,1,3,3,5,1,5,462,1,99999999,5,100.111806
92275,12,99,3,6,9,13,1,5,999,3,99999999,1,100.1576517
92276,13,3,3,6,9,11,2,5,462,3,99999999,5,100.111806
92277,12,99,1,1,1,4,1,5,933,1,24000,7,100.4811749
92278,8,7,1,2,2,7,3,3,535,1,120000,8,100.4176077
92279,8,99,3,6,9,13,1,5,999,3,31000,2,100.4176077
92280,88,8,3,88,8,13,2,1,999,1,99999999,88,100.4811749
92281,11,99,1,2,2,4,1,5,999,1,7000,5,100.4811749
92282,8,99,1,1,1,11,1,2,999,1,10000,3,99.97458425
92283,8,99,1,1,1,5,1,5,999,1,29000,3,100.111806
92284,6,99,1,2,2,13,1,5,999,1,23000,2,100.4176077
92285,12,99,3,6,9,13,1,5,535,3,99999999,2,100.4176077
92286,7,99,1,1,1,13,1,5,999,1,34000,2,100.1576517
92287,8,5,1,2,2,4,2,5,999,1,110000,8,100.4811749
92288,9,99,1,2,2,13,1,5,999,1,26000,2,100.4811749
92289,9,8,1,2,2,8,2,3,535,1,100000,7,100.4176077
92290,88,2,1,1,1,13,2,5,825,2,15000,2,100.5951601
92291,10,99,1,2,2,13,1,5,999,1,30000,2,100.4811749
92292,7,99,3,7,9,13,1,5,835,3,4000,1,100.5951601
92293,6,99,1,2,2,10,1,5,999,1,5000,5,100.4176077
92294,11,3,3,6,9,8,2,2,462,3,22000,4,100.111806
92295,13,99,1,1,1,13,1,5,999,1,99999999,1,100.4176077
92296,88,7,1,2,2,13,3,3,999,2,45000,88,100.4811749
92297,9,6,3,6,9,6,2,5,933,3,53000,8,100.4811749
92298,8,99,1,2,2,11,1,5,999,1,130000,5,100.4176077
92299,10,99,3,6,9,4,1,5,999,3,83000,8,100.111806
92300,12,5,1,2,2,13,2,5,462,1,99999999,1,100.111806
92301,8,3,1,1,1,11,2,4,462,1,-11000,3,100.111806
92302,88,99,1,2,2,13,1,5,999,1,39000,2,100.111806
92303,6,99,1,2,2,13,1,5,999,1,39000,2,100.4176077
92304,6,99,3,6,9,8,1,5,999,3,39000,3,100.111806
92305,7,99,1,3,3,13,1,5,999,1,52000,2,100.1576517
92306,9,99,3,6,9,13,1,5,999,3,99999999,1,100.9644705
92307,9,99,3,6,9,13,1,5,999,3,28000,2,100.4811749
92308,8,99,1,3,3,8,1,5,999,1,99999999,88,100.111806
92309,88,99,1,2,2,8,1,5,999,1,32000,5,100.4811749
92310,13,99,1,1,1,8,1,5,462,1,99999999,3,100.111806
92311,10,99,1,1,1,13,1,5,535,1,99999999,2,100.4176077
92312,4,99,3,7,9,2,1,5,999,3,19000,5,100.4176077
92313,12,99,1,1,1,9,1,5,999,1,99999999,5,100.111806
92314,11,99,1,1,1,8,1,5,999,1,2000,3,100.111806
92315,6,99,3,6,9,8,1,5,999,3,42000,7,100.4176077
92316,10,99,1,3,3,7,1,5,835,1,36000,5,100.5951601
92317,11,8,1,1,1,2,2,5,933,1,42000,7,100.4811749
92318,11,6,3,6,9,7,2,5,462,3,99999999,6,100.111806
92319,5,99,3,6,9,10,1,5,825,3,90000,7,100.5951601
92320,11,8,1,2,2,13,2,8,535,1,96000,88,100.4176077
92321,6,99,1,2,2,13,1,5,999,1,59000,2,100.4176077
92322,10,99,3,6,9,13,1,5,999,3,33000,2,100.111806
92323,6,99,3,6,9,10,1,5,999,3,81000,8,100.4811749
92324,13,99,1,1,1,13,1,5,999,1,32000,2,100.4811749
92325,13,99,2,1,1,10,1,5,999,2,99999999,5,100.111806
92326,9,99,1,2,2,8,1,5,999,1,150000,5,100.4176077
92327,6,99,1,2,2,9,1,5,999,1,45000,7,100.4176077
92328,8,99,1,3,3,5,1,5,999,1,40000,5,100.4176077
92329,12,99,1,1,1,13,1,5,999,1,99999999,1,100.1576517
92330,12,4,1,1,1,3,2,1,933,1,99999999,7,100.4811749
92331,8,99,1,3,3,4,1,5,462,1,5000,5,100.111806
92332,10,99,1,3,3,13,1,5,825,1,99999999,2,100.5951601
92333,6,99,1,1,1,13,1,5,999,1,13000,2,100.9644705
92334,11,99,3,7,9,13,1,5,999,3,99999999,2,100.4176077
92335,13,99,3,6,9,13,1,5,999,3,99999999,1,100.111806
92336,5,99,1,1,1,3,1,5,999,1,56000,7,100.4176077
92337,12,99,1,1,1,6,1,5,999,1,99999999,8,99.97458425
92338,13,2,1,2,2,8,2,5,999,1,1000,4,100.4176077
92339,7,4,1,2,2,5,2,5,462,1,24000,5,100.111806
92340,13,99,1,1,1,13,1,5,462,1,1000,2,100.111806
92341,11,99,1,2,2,10,1,2,999,1,150000,88,100.5951601
