HH_ID,CMA,MODE,PWDUR,WEIGHT
930,999,9,9,100.111805957177
931,999,9,9,100.42794720071
932,462,9,9,100.111805957177
933,999,9,9,100.417607740762
934,999,7,5,99.9745842484901
935,999,9,9,100.595160125175
936,999,9,9,100.417607740762
937,999,2,2,100.111805957177
938,999,2,2,100.417607740762
939,999,9,9,100.964470533697
940,535,2,8,100.417607740762
941,933,9,9,100.481174883465
942,535,9,9,100.417607740762
943,535,9,9,100.417607740762
944,999,9,9,100.417607740762
945,835,2,2,100.595160125175
946,999,9,9,100.111805957177
947,999,9,9,100.417607740762
948,999,9,9,100.111805957177
949,999,9,9,100.417607740762
950,462,6,3,100.111805957177
951,999,2,3,100.417607740762
952,535,9,9,100.417607740762
953,999,9,9,100.111805957177
954,999,2,1,100.179169992005
955,999,9,9,100.417607740762
956,999,9,9,100.481174883465
957,999,2,2,100.417607740762
958,462,9,9,100.111805957177
959,999,2,1,100.481174883465
960,462,9,9,100.111805957177
961,535,2,2,100.417607740762
962,999,9,9,100.417607740762
963,999,9,9,100.111805957177
964,462,2,3,100.111805957177
965,999,9,9,100.595160125175
966,999,9,9,100.417607740762
967,999,9,9,100.417607740762
968,999,9,9,100.111805957177
969,999,2,2,100.417607740762
970,999,9,9,100.481174883465
971,999,2,1,100.111805957177
972,999,9,9,100.417607740762
973,462,9,9,100.111805957177
974,999,2,5,100.417607740762
975,999,2,2,100.595160125175
976,999,9,9,100.15765171502
977,999,2,2,100.111805957177
978,535,7,1,100.417607740762
979,825,7,1,100.595160125175
980,535,9,9,100.417607740762
981,999,9,9,99.9745842484901
982,999,9,9,100.42794720071
983,835,9,9,100.595160125175
984,999,2,2,100.417607740762
985,999,2,2,100.111805957177
986,999,9,9,100.417607740762
987,999,2,3,100.417607740762
988,999,9,9,100.417607740762
989,999,5,2,100.481174883465
990,999,2,3,100.179169992005
991,999,2,1,100.179169992005
992,999,9,9,100.964470533697
993,999,9,9,100.111805957177
994,535,9,9,100.417607740762
995,999,2,2,100.964470533697
996,999,2,1,100.417607740762
997,999,2,1,100.417607740762
998,999,9,9,100.111805957177
999,535,6,5,100.417607740762
1000,999,9,9,100.417607740762
1001,999,9,9,100.111805957177
1002,535,2,5,100.417607740762
1003,999,9,9,100.111805957177
1004,999,9,9,100.595160125175
1005,999,2,2,100.481174883465
1006,999,9,9,100.111805957177
1007,835,2,3,100.595160125175
1008,999,2,2,100.964470533697
1009,999,2,1,100.15765171502
1010,462,9,9,100.111805957177
1011,933,2,1,100.481174883465
1012,835,2,3,100.595160125175
1013,999,2,1,100.15765171502
1014,462,9,9,100.111805957177
1015,535,2,2,100.417607740762
1016,999,9,9,100.179169992005
1017,999,9,9,99.9745842484901
1018,999,9,9,100.417607740762
1019,825,2,2,100.595160125175
1020,535,9,9,100.417607740762
1021,933,5,2,100.481174883465
1022,999,9,9,100.417607740762
1023,999,7,1,100.417607740762
1024,462,9,9,100.111805957177
1025,999,9,9,100.111805957177
1026,999,5,1,100.595160125175
1027,999,2,3,100.417607740762
1028,535,9,9,100.417607740762
1029,462,9,9,100.111805957177
1030,999,9,9,100.481174883465
1031,535,2,2,100.417607740762
1032,999,9,9,100.522378089514
1033,999,2,5,100.111805957177
1034,535,2,3,100.417607740762
1035,999,9,9,100.417607740762
1036,999,9,9,100.964470533697
1037,999,9,9,100.417607740762
1038,462,9,9,100.111805957177
1039,999,9,9,100.417607740762
1040,999,2,5,100.964470533697
1041,999,2,2,100.417607740762
1042,999,9,9,100.111805957177
1043,999,2,2,100.111805957177
1044,535,2,3,100.417607740762
1045,462,9,9,100.111805957177
1046,999,9,9,99.9745842484901
1047,535,2,1,100.417607740762
1048,999,4,1,100.111805957177
1049,535,9,9,100.417607740762
1050,535,9,9,100.417607740762
1051,999,9,9,100.111805957177
1052,999,9,9,100.417607740762
1053,535,9,9,100.417607740762
1054,933,2,3,100.481174883465
1055,999,2,1,100.111805957177
1056,462,9,9,100.111805957177
1057,999,9,9,100.417607740762
1058,999,2,3,100.111805957177
1059,999,9,9,100.417607740762
1060,999,9,9,100.417607740762
1061,999,2,5,100.111805957177
1062,999,9,9,100.111805957177
1063,462,2,2,100.111805957177
1064,999,9,9,100.595160125175
1065,999,2,2,100.417607740762
1066,999,5,1,100.417607740762
1067,535,9,9,100.417607740762
1068,999,2,2,100.111805957177
1069,933,5,2,100.481174883465
1070,999,2,1,100.964470533697
1071,999,2,2,100.417607740762
1072,999,2,2,100.42794720071
1073,999,2,4,100.417607740762
1074,999,9,9,100.595160125175
1075,999,9,9,100.417607740762
1076,999,9,9,100.111805957177
1077,933,9,9,100.481174883465
1078,999,9,9,100.111805957177
1079,933,2,2,100.481174883465
1080,999,9,9,100.417607740762
1081,933,9,9,100.481174883465
1082,999,9,9,100.417607740762
1083,999,2,2,100.595160125175
1084,999,2,2,100.417607740762
1085,999,2,2,100.15765171502
1086,933,2,1,100.481174883465
1087,999,7,1,100.417607740762
1088,999,9,9,100.111805957177
1089,999,2,2,100.417607740762
1090,999,4,1,99.9745842484901
1091,999,9,9,100.417607740762
1092,535,2,4,100.417607740762
1093,999,2,3,100.417607740762
1094,999,2,3,100.15765171502
1095,933,2,3,100.481174883465
1096,999,9,9,100.417607740762
1097,999,9,9,100.417607740762
1098,462,2,2,100.111805957177
1099,999,2,1,100.481174883465
1100,462,9,9,100.111805957177
1101,999,9,9,100.42794720071
1102,535,9,9,100.417607740762
1103,535,9,9,100.417607740762
1104,999,9,9,100.417607740762
1105,999,1,1,100.42794720071
1106,999,9,9,100.15765171502
1107,535,9,9,100.417607740762
1108,535,9,9,100.417607740762
1109,999,9,9,100.417607740762
1110,933,9,9,100.481174883465
1111,999,2,3,99.9745842484901
1112,933,2,2,100.481174883465
1113,999,9,9,100.595160125175
1114,535,9,9,100.417607740762
1115,835,6,4,100.595160125175
1116,535,2,2,100.417607740762
1117,999,2,2,100.964470533697
1118,933,6,5,100.481174883465
1119,999,9,9,100.964470533697
1120,999,2,5,100.417607740762
1121,999,9,9,100.964470533697
1122,999,2,2,100.15765171502
1123,462,9,9,100.111805957177
1124,462,9,9,100.111805957177
1125,933,7,2,100.481174883465
1126,933,2,4,100.481174883465
1127,999,2,1,100.595160125175
1128,535,9,9,100.417607740762
1129,462,9,9,100.111805957177
1130,933,9,9,100.481174883465
1131,999,9,9,100.111805957177
1132,825,9,9,100.595160125175
1133,999,9,9,100.481174883465
1134,999,2,5,100.481174883465
1135,835,9,9,100.595160125175
1136,933,2,4,100.481174883465
1137,999,9,9,100.417607740762
1138,999,2,2,100.481174883465
1139,999,2,2,100.481174883465
1140,999,9,9,100.964470533697
1141,462,2,2,100.111805957177
1142,999,9,9,100.417607740762
1143,999,2,1,100.595160125175
1144,999,2,1,100.417607740762
1145,535,9,9,100.417607740762
1146,462,7,1,100.111805957177
1147,999,9,9,100.42794720071
1148,999,2,1,101.098005203819
1149,999,2,2,100.417607740762
1150,535,2,4,100.417607740762
1151,825,9,9,100.595160125175
1152,999,2,1,100.964470533697
1153,999,9,9,100.417607740762
1154,462,9,9,100.111805957177
1155,535,9,9,100.417607740762
1156,999,2,2,100.481174883465
1157,933,9,9,100.481174883465
1158,535,9,9,100.417607740762
1159,999,2,2,100.15765171502
1160,999,9,9,100.964470533697
1161,999,9,9,100.417607740762
1162,999,9,9,100.595160125175
1163,825,9,9,100.595160125175
1164,462,2,1,100.111805957177
1165,999,9,9,100.595160125175
1166,999,9,9,100.417607740762
1167,999,9,8,100.42794720071
1168,999,9,9,100.417607740762
1169,835,2,5,100.595160125175
1170,999,9,9,100.417607740762
1171,462,2,2,100.111805957177
1172,999,9,9,100.111805957177
1173,462,1,2,100.111805957177
1174,933,2,2,100.481174883465
1175,933,9,9,100.481174883465
1176,999,9,9,100.111805957177
1177,999,2,4,100.595160125175
1178,462,6,2,100.111805957177
1179,535,9,9,100.417607740762
1180,462,9,9,100.111805957177
1181,999,2,8,100.481174883465
1182,999,2,3,100.111805957177
1183,462,6,1,100.111805957177
1184,535,4,3,100.417607740762
1185,999,2,2,100.111805957177
1186,999,2,1,100.595160125175
1187,462,9,9,100.111805957177
1188,535,9,9,100.417607740762
1189,535,9,9,100.417607740762
1190,462,9,9,100.111805957177
1191,999,9,9,100.15765171502
1192,535,9,9,100.417607740762
1193,835,2,2,100.595160125175
1194,462,9,9,100.111805957177
1195,999,9,9,100.481174883465
1196,825,2,1,100.595160125175
1197,999,9,9,100.111805957177
1198,535,9,9,100.417607740762
1199,462,9,9,100.111805957177
1200,999,9,9,100.417607740762
1201,999,7,8,100.111805957177
1202,999,2,1,100.481174883465
1203,835,2,3,100.595160125175
1204,462,6,2,100.111805957177
1205,933,2,3,100.481174883465
1206,462,2,2,100.111805957177
1207,999,9,9,100.481174883465
1208,999,2,3,99.9745842484901
1209,535,9,9,100.417607740762
1210,825,2,3,100.595160125175
1211,999,2,2,100.595160125175
1212,999,2,3,100.417607740762
1213,999,2,2,100.42794720071
1214,825,2,2,100.595160125175
1215,999,7,1,100.111805957177
1216,535,2,3,100.417607740762
1217,535,9,9,100.417607740762
1218,462,2,2,100.111805957177
1219,835,4,1,100.595160125175
1220,999,2,1,100.417607740762
1221,999,2,5,100.964470533697
1222,999,9,9,99.9745842484901
1223,933,9,9,100.481174883465
1224,999,9,9,100.595160125175
1225,999,9,9,100.481174883465
1226,999,9,9,100.417607740762
1227,535,9,9,100.417607740762
1228,462,2,2,100.111805957177
1229,999,9,9,100.417607740762
1230,999,9,9,100.964470533697
1231,462,9,9,100.111805957177
1232,535,2,2,100.417607740762
1233,999,9,9,100.417607740762
1234,999,9,9,100.111805957177
1235,999,9,9,100.481174883465
1236,999,9,9,100.417607740762
1237,999,2,2,100.111805957177
1238,462,9,9,100.111805957177
1239,933,9,9,100.481174883465
1240,999,2,2,99.9745842484901
1241,999,2,2,99.9745842484901
1242,999,9,9,100.15765171502
1243,999,2,2,99.9745842484901
1244,999,2,1,100.111805957177
1245,999,2,4,100.111805957177
1246,999,2,5,100.481174883465
1247,999,9,9,100.111805957177
1248,999,9,9,100.111805957177
1249,462,2,2,100.111805957177
1250,999,9,9,100.417607740762
1251,999,2,2,100.111805957177
1252,933,6,3,100.481174883465
1253,933,2,2,100.481174883465
1254,999,9,9,100.964470533697
1255,999,2,3,100.111805957177
1256,835,2,2,100.595160125175
1257,999,9,9,100.111805957177
1258,999,9,9,100.417607740762
1259,462,2,1,100.111805957177
1260,999,9,9,100.15765171502
1261,535,9,9,100.417607740762
1262,999,2,2,100.42794720071
1263,535,2,2,100.417607740762
1264,999,2,4,100.111805957177
1265,462,2,3,100.111805957177
1266,933,9,9,100.481174883465
1267,999,2,3,100.111805957177
1268,999,9,8,100.417607740762
1269,999,9,9,100.179169992005
1270,462,2,2,100.111805957177
1271,999,9,9,100.417607740762
1272,999,9,9,100.417607740762
1273,999,9,9,100.111805957177
1274,999,9,9,100.481174883465
1275,462,6,4,100.111805957177
1276,999,9,9,100.417607740762
1277,933,9,9,100.481174883465
1278,535,6,4,100.417607740762
1279,462,9,9,100.111805957177
1280,462,9,9,100.111805957177
1281,999,9,9,100.964470533697
1282,535,9,9,100.417607740762
1283,999,2,2,100.964470533697
1284,462,2,2,100.111805957177
1285,535,9,9,100.417607740762
1286,999,9,9,100.417607740762
1287,462,9,9,100.111805957177
1288,999,2,2,100.417607740762
1289,999,2,1,100.481174883465
1290,999,9,9,100.417607740762
1291,825,9,9,100.595160125175
1292,999,5,3,100.595160125175
1293,535,9,9,100.417607740762
1294,999,9,9,100.111805957177
1295,999,9,9,100.15765171502
1296,999,9,9,100.417607740762
1297,933,9,9,100.481174883465
1298,933,2,1,100.481174883465
1299,999,9,9,100.417607740762
1300,535,9,9,100.417607740762
1301,999,9,9,100.417607740762
1302,999,3,1,100.595160125175
1303,933,2,1,100.481174883465
1304,933,9,9,100.481174883465
1305,535,9,9,100.417607740762
1306,999,9,9,100.417607740762
1307,535,2,2,100.417607740762
1308,999,2,2,100.111805957177
1309,535,6,1,100.417607740762
1310,999,9,9,100.111805957177
1311,999,9,9,100.417607740762
1312,462,9,9,100.111805957177
1313,825,2,2,100.595160125175
1314,999,2,4,100.417607740762
1315,462,9,9,100.111805957177
1316,535,2,3,100.417607740762
1317,999,9,9,100.417607740762
1318,933,9,9,100.481174883465
1319,999,2,1,100.417607740762
1320,999,2,1,100.111805957177
1321,462,9,9,100.111805957177
1322,462,2,5,100.111805957177
1323,999,9,9,100.417607740762
1324,999,9,9,100.111805957177
1325,999,2,1,100.417607740762
1326,462,9,9,100.111805957177
1327,535,9,9,100.417607740762
1328,462,2,3,100.111805957177
1329,825,4,2,100.595160125175
1330,825,9,9,100.595160125175
1331,462,6,5,100.111805957177
1332,462,7,1,100.111805957177
1333,999,7,1,100.15765171502
1334,999,9,9,99.9745842484901
1335,535,2,2,100.417607740762
1336,999,2,2,100.111805957177
1337,462,2,3,100.111805957177
1338,999,2,3,100.595160125175
1339,933,9,9,100.481174883465
1340,933,9,9,100.481174883465
1341,535,9,9,100.417607740762
1342,999,7,1,100.111805957177
1343,999,4,1,100.111805957177
1344,535,9,9,100.417607740762
1345,825,2,3,100.595160125175
1346,999,9,9,100.417607740762
1347,462,2,8,100.111805957177
1348,462,2,1,100.111805957177
1349,535,9,9,100.417607740762
1350,999,9,9,100.481174883465
1351,535,9,9,100.417607740762
1352,535,2,5,100.417607740762
1353,462,9,9,100.111805957177
1354,535,9,9,100.417607740762
1355,462,2,4,100.111805957177
1356,999,9,9,100.111805957177
1357,999,9,9,99.9745842484901
1358,999,2,2,100.417607740762
1359,999,2,3,100.481174883465
1360,999,9,9,100.522378089514
1361,999,2,3,100.417607740762
1362,999,2,1,100.595160125175
1363,999,7,1,100.595160125175
1364,535,9,9,100.417607740762
1365,999,9,9,99.9745842484901
1366,999,9,9,100.417607740762
1367,462,2,2,100.111805957177
1368,999,9,9,100.42794720071
1369,462,9,9,100.111805957177
1370,999,9,9,100.42794720071
1371,999,9,9,100.417607740762
1372,462,9,9,100.111805957177
1373,999,9,9,100.111805957177
1374,999,9,9,100.481174883465
1375,999,9,9,100.111805957177
1376,999,9,9,100.15765171502
1377,999,2,2,100.417607740762
1378,999,9,9,100.595160125175
1379,999,9,9,100.417607740762
1380,835,9,9,100.595160125175
1381,933,9,9,100.481174883465
1382,535,9,9,100.417607740762
1383,999,9,9,100.42794720071
1384,535,2,3,100.417607740762
1385,999,9,9,100.417607740762
1386,999,9,9,100.595160125175
1387,999,2,5,100.417607740762
1388,999,2,8,100.595160125175
1389,933,2,1,100.481174883465
1390,535,9,9,100.417607740762
1391,535,2,1,100.417607740762
1392,999,9,9,100.964470533697
1393,999,2,2,100.964470533697
1394,535,9,9,100.417607740762
1395,999,9,9,100.417607740762
1396,999,9,9,100.417607740762
1397,462,9,9,100.111805957177
1398,999,9,9,100.417607740762
1399,462,6,5,100.111805957177
1400,999,9,9,100.417607740762
1401,825,2,2,100.595160125175
1402,825,9,9,100.595160125175
1403,535,2,2,100.417607740762
1404,462,9,9,100.111805957177
1405,999,9,9,100.417607740762
1406,999,7,1,100.111805957177
1407,933,2,2,100.481174883465
1408,535,9,9,100.417607740762
1409,825,5,2,100.595160125175
1410,462,1,2,100.111805957177
1411,462,9,9,100.111805957177
1412,933,9,9,100.481174883465
1413,535,9,9,100.417607740762
1414,999,9,9,100.179169992005
1415,535,9,9,100.417607740762
1416,999,2,1,100.417607740762
1417,535,2,3,100.417607740762
1418,462,9,9,100.111805957177
1419,999,2,2,100.481174883465
1420,999,9,9,100.111805957177
1421,462,2,2,100.111805957177
1422,999,2,1,100.417607740762
1423,535,2,2,100.417607740762
1424,999,9,9,100.417607740762
1425,999,2,8,100.417607740762
1426,999,9,9,100.595160125175
1427,835,9,9,100.595160125175
1428,999,9,9,100.481174883465
1429,535,2,3,100.417607740762
1430,462,2,2,100.111805957177
1431,999,9,9,100.111805957177
1432,999,9,9,100.111805957177
1433,999,2,2,100.481174883465
1434,999,9,9,100.417607740762
1435,462,9,9,100.111805957177
1436,999,7,1,100.595160125175
1437,999,9,9,100.417607740762
1438,825,2,5,100.595160125175
1439,999,9,9,100.481174883465
1440,535,5,2,100.417607740762
1441,999,9,9,100.595160125175
1442,999,9,9,100.417607740762
1443,999,2,2,100.15765171502
1444,999,2,2,100.417607740762
1445,999,9,9,100.417607740762
1446,835,2,3,100.595160125175
1447,999,2,4,100.417607740762
1448,999,9,9,100.481174883465
1449,462,9,9,100.111805957177
1450,999,9,9,100.417607740762
1451,933,9,9,100.481174883465
1452,999,9,9,100.481174883465
1453,462,9,9,100.111805957177
1454,535,2,2,100.417607740762
1455,999,9,9,100.42794720071
1456,999,9,9,100.481174883465
1457,999,9,9,100.111805957177
1458,999,2,2,99.9745842484901
1459,999,2,2,100.417607740762
1460,535,9,9,100.417607740762
1461,462,2,2,100.111805957177
1462,835,2,2,100.595160125175
1463,999,2,3,100.111805957177
1464,999,9,9,100.111805957177
1465,835,2,2,100.595160125175
1466,999,9,9,100.417607740762
1467,535,9,9,100.417607740762
1468,999,2,1,100.417607740762
1469,999,2,2,100.481174883465
1470,999,9,9,100.417607740762
1471,999,9,9,100.964470533697
1472,999,2,1,100.417607740762
1473,933,9,9,100.481174883465
1474,999,2,8,100.417607740762
1475,999,9,9,100.481174883465
1476,999,2,8,100.417607740762
1477,462,2,2,100.111805957177
1478,999,9,9,100.964470533697
1479,535,9,9,100.417607740762
1480,999,9,9,100.964470533697
1481,999,9,9,100.595160125175
1482,535,9,9,100.417607740762
1483,999,9,9,100.417607740762
1484,999,9,9,100.417607740762
1485,462,2,3,100.111805957177
1486,999,9,9,100.417607740762
1487,999,6,4,100.481174883465
1488,999,9,9,100.417607740762
1489,999,9,9,100.417607740762
1490,999,2,8,100.42794720071
1491,999,9,9,100.481174883465
1492,825,9,9,100.595160125175
1493,933,9,9,100.481174883465
1494,462,6,2,100.111805957177
1495,999,2,4,100.417607740762
1496,535,9,9,100.417607740762
1497,999,9,9,100.417607740762
1498,999,9,9,100.15765171502
1499,999,2,5,100.15765171502
1500,825,9,9,100.595160125175
1501,999,2,1,99.9745842484901
1502,999,2,3,100.481174883465
1503,535,2,2,100.417607740762
1504,933,9,9,100.481174883465
1505,999,9,9,100.417607740762
1506,999,9,9,100.417607740762
1507,999,2,2,100.417607740762
1508,999,2,2,100.522378089514
1509,535,2,3,100.417607740762
1510,462,2,5,100.111805957177
1511,999,9,9,100.417607740762
1512,999,9,9,100.111805957177
1513,999,2,2,100.417607740762
1514,535,9,9,100.417607740762
1515,999,9,9,100.179169992005
1516,999,6,2,100.111805957177
1517,835,9,9,100.595160125175
1518,999,9,9,100.111805957177
1519,999,9,9,100.111805957177
1520,999,2,1,99.9745842484901
1521,462,9,9,100.111805957177
1522,535,9,9,100.417607740762
1523,999,9,9,100.179169992005
1524,999,9,9,100.42794720071
1525,999,9,9,100.111805957177
1526,535,2,1,100.417607740762
1527,999,9,9,100.15765171502
1528,999,2,2,100.417607740762
1529,999,2,1,100.42794720071
1530,535,9,9,100.417607740762
1531,999,9,9,100.111805957177
1532,999,9,9,100.417607740762
1533,462,9,9,100.111805957177
1534,462,9,9,100.111805957177
1535,999,9,9,100.481174883465
1536,462,9,9,100.111805957177
1537,999,9,9,100.417607740762
1538,999,9,9,100.417607740762
1539,999,9,9,100.417607740762
